tender_id,rule_po_splitting,rule_duplicate_invoice,rule_thin_competition,rule_round_near_threshold,rule_vendor_concentration,rule_new_vendor_large_first,n_rules_triggered,rule_score,rule_reasons
T02023-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $67,271"
T01257-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $69,039"
T01257-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $69,039"
T01257-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $69,039"
T02445-S0,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $48,176"
T02445-S1,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $48,176"
T00828-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,462"
T00828-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,462"
T00828-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,462"
T02136-S0,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,923"
T02136-S1,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,923"
T01992-S0,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $47,531"
T01992-S1,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $47,531"
T01894-S0,True,False,False,False,True,False,2,2,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $137,007 | Vendor V0158 gets 46% of all its work from buyer E0050 alone"
T01894-S1,True,False,False,False,True,False,2,2,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $137,007 | Vendor V0158 gets 46% of all its work from buyer E0050 alone"
T01894-S2,True,False,False,False,True,False,2,2,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $137,007 | Vendor V0158 gets 46% of all its work from buyer E0050 alone"
T01894-S3,True,False,False,False,True,False,2,2,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $137,007 | Vendor V0158 gets 46% of all its work from buyer E0050 alone"
T01894-S4,True,True,False,False,True,False,3,3,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $137,007 | Same vendor billed $23,223 twice, 0 days apart (invoices INV01894-S2 / INV01894-S4) | Vendor V0158 gets 46% of all its work from buyer E0050 alone"
T01894-S5,True,True,False,False,True,False,3,3,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $137,007 | Same vendor billed $23,223 twice, 0 days apart (invoices INV01894-S2 / INV01894-S5) | Vendor V0158 gets 46% of all its work from buyer E0050 alone"
T01899-S0,True,False,True,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $500,000 approval limit, summing to $1,369,902 | $438,175 awarded via limited_tender with only 2 bidder(s)"
T01899-S1,True,False,True,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $500,000 approval limit, summing to $1,369,902 | $483,120 awarded via limited_tender with only 2 bidder(s)"
T01899-S2,True,False,True,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $500,000 approval limit, summing to $1,369,902 | $448,607 awarded via limited_tender with only 2 bidder(s)"
T02627-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $69,993"
T02627-S1,True,True,False,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $69,993 | Same vendor billed $24,347 twice, 0 days apart (invoices INV02627-S0 / INV02627-S1)"
T02627-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $69,993"
T02531-S0,True,False,False,False,True,False,2,2,"4 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $92,377 | Vendor V0244 gets 50% of all its work from buyer E0046 alone"
T02531-S1,True,False,False,False,True,False,2,2,"4 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $92,377 | Vendor V0244 gets 50% of all its work from buyer E0046 alone"
T02531-S2,True,False,False,False,True,False,2,2,"4 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $92,377 | Vendor V0244 gets 50% of all its work from buyer E0046 alone"
T02531-S3,True,False,False,False,True,False,2,2,"4 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $92,377 | Vendor V0244 gets 50% of all its work from buyer E0046 alone"
T00848-D,False,True,True,False,False,False,2,2,"Same vendor billed $126,000 twice, 15 days apart (invoices INV00848 / INV00848A) | $125,537 awarded via limited_tender with only 1 bidder(s)"
T00146-D,False,True,True,False,False,False,2,2,"Same vendor billed $109,616 twice, 16 days apart (invoices INV00146 / INV00146A) | $109,373 awarded via open_tender with only 1 bidder(s)"
T00035-D,False,True,True,False,False,False,2,2,"Same vendor billed $56,759 twice, 27 days apart (invoices INV00035 / INV00035A) | $56,759 awarded via open_tender with only 1 bidder(s)"
T01891-D,False,True,False,False,False,False,1,1,"Same vendor billed $24,406 twice, 27 days apart (invoices INV01891 / INV01891A)"
T01263-D,False,True,False,False,False,False,1,1,"Same vendor billed $2,325 twice, 33 days apart (invoices INV01263 / INV01263A)"
T01202-D,False,True,False,False,True,False,2,2,"Same vendor billed $16,649 twice, 34 days apart (invoices INV01202 / INV01202A) | Vendor V0180 gets 40% of all its work from buyer E0020 alone"
T01547-D,False,True,False,False,False,False,1,1,"Same vendor billed $3,887 twice, 26 days apart (invoices INV01547 / INV01547A)"
T00652-D,False,True,False,False,False,False,1,1,"Same vendor billed $11,820 twice, 7 days apart (invoices INV00652 / INV00652A)"
T01893-D,False,True,True,False,False,False,2,2,"Same vendor billed $60,539 twice, 9 days apart (invoices INV01893 / INV01893A) | $60,539 awarded via open_tender with only 1 bidder(s)"
T01967-D,False,True,False,False,False,False,1,1,"Same vendor billed $14,415 twice, 22 days apart (invoices INV01967 / INV01967A)"
T00483-D,False,True,True,False,False,False,2,2,"Same vendor billed $96,267 twice, 23 days apart (invoices INV00483 / INV00483A) | $96,267 awarded via open_tender with only 1 bidder(s)"
T01912-D,False,True,False,False,False,False,1,1,"Same vendor billed $9,959 twice, 25 days apart (invoices INV01912 / INV01912A)"
T02489-D,False,True,False,False,False,False,1,1,"Same vendor billed $26,489 twice, 28 days apart (invoices INV02489 / INV02489A)"
T00639-D,False,True,False,False,False,False,1,1,"Same vendor billed $5,390 twice, 18 days apart (invoices INV00639 / INV00639A)"
T01681-D,False,True,False,False,False,False,1,1,"Same vendor billed $12,888 twice, 20 days apart (invoices INV01681 / INV01681A)"
T00216-D,False,True,False,False,False,False,1,1,"Same vendor billed $31,030 twice, 21 days apart (invoices INV00216 / INV00216A)"
T01883-D,False,True,True,False,False,False,2,2,"Same vendor billed $129,944 twice, 29 days apart (invoices INV01883 / INV01883A) | $129,944 awarded via limited_tender with only 1 bidder(s)"
T02727-S0-D,True,True,True,False,False,False,3,3,"4 POs to the same vendor within 14 days, each under the $500,000 approval limit, summing to $1,825,472 | Same vendor billed $449,361 twice, 17 days apart (invoices INV02727-S0 / INV02727-S0A) | $450,284 awarded via limited_tender with only 1 bidder(s)"
T02606-D,False,True,False,False,False,False,1,1,"Same vendor billed $16,759 twice, 10 days apart (invoices INV02606 / INV02606A)"
T00831-D,False,True,True,False,False,False,2,2,"Same vendor billed $134,374 twice, 7 days apart (invoices INV00831 / INV00831A) | $134,374 awarded via open_tender with only 1 bidder(s)"
T02263-D,False,True,False,False,False,False,1,1,"Same vendor billed $3,000 twice, 25 days apart (invoices INV02263 / INV02263A)"
T02518-D,False,True,False,False,False,False,1,1,"Same vendor billed $1,729 twice, 9 days apart (invoices INV02518 / INV02518A)"
T01942-D,False,True,True,False,False,False,2,2,"Same vendor billed $171,023 twice, 16 days apart (invoices INV01942 / INV01942A) | $170,489 awarded via limited_tender with only 1 bidder(s)"
T00894-D,False,True,False,False,False,False,1,1,"Same vendor billed $31,561 twice, 28 days apart (invoices INV00894 / INV00894A)"
T01410-D,False,True,True,False,False,False,2,2,"Same vendor billed $108,561 twice, 29 days apart (invoices INV01410 / INV01410A) | $108,196 awarded via open_tender with only 1 bidder(s)"
T01161-D,True,True,False,False,False,False,2,2,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $48,093 | Same vendor billed $24,000 twice, 32 days apart (invoices INV01161 / INV01161A)"
T01291-D,False,True,False,False,False,False,1,1,"Same vendor billed $6,369 twice, 15 days apart (invoices INV01291 / INV01291A)"
T01330-D,False,True,False,False,False,False,1,1,"Same vendor billed $15,625 twice, 10 days apart (invoices INV01330 / INV01330A)"
T01659-D,False,True,False,False,False,False,1,1,"Same vendor billed $1,812 twice, 8 days apart (invoices INV01659 / INV01659A)"
T02546-D,False,True,False,False,False,False,1,1,"Same vendor billed $13,733 twice, 34 days apart (invoices INV02546 / INV02546A)"
TG00000,False,False,True,False,False,True,2,2,"$155,588 awarded via single_source with only 1 bidder(s) | Vendor V9000 registered 23 days before winning this $155,588 award — its first ever"
TG00001,False,False,True,False,False,False,1,1,"$66,517 awarded via single_source with only 1 bidder(s)"
TG00100,False,False,True,False,False,True,2,2,"$180,505 awarded via single_source with only 1 bidder(s) | Vendor V9001 registered 28 days before winning this $180,505 award — its first ever"
TG00101,False,False,True,False,False,False,1,1,"$122,662 awarded via single_source with only 1 bidder(s)"
TG00200,False,False,True,False,False,True,2,2,"$216,375 awarded via single_source with only 1 bidder(s) | Vendor V9002 registered 8 days before winning this $216,375 award — its first ever"
TG00201,False,False,True,False,False,False,1,1,"$64,892 awarded via single_source with only 1 bidder(s)"
TG00202,False,False,True,False,False,False,1,1,"$202,452 awarded via single_source with only 1 bidder(s)"
TG00203,False,False,False,False,False,False,0,0,
TG00300,False,False,True,False,False,True,2,2,"$206,021 awarded via single_source with only 1 bidder(s) | Vendor V9003 registered 21 days before winning this $206,021 award — its first ever"
TG00301,False,False,True,False,False,False,1,1,"$200,632 awarded via single_source with only 1 bidder(s)"
TG00302,False,False,True,False,False,False,1,1,"$146,179 awarded via single_source with only 1 bidder(s)"
TG00400,False,False,True,False,False,True,2,2,"$58,476 awarded via single_source with only 1 bidder(s) | Vendor V9004 registered 20 days before winning this $58,476 award — its first ever"
TG00401,False,False,True,False,False,False,1,1,"$128,291 awarded via single_source with only 1 bidder(s)"
TG00402,False,False,True,False,False,False,1,1,"$121,147 awarded via single_source with only 1 bidder(s)"
TG00500,False,False,True,False,False,True,2,2,"$126,447 awarded via single_source with only 1 bidder(s) | Vendor V9005 registered 24 days before winning this $126,447 award — its first ever"
TG00501,False,False,True,False,False,False,1,1,"$212,181 awarded via single_source with only 1 bidder(s)"
TG00502,False,False,True,False,False,False,1,1,"$205,745 awarded via single_source with only 1 bidder(s)"
TG00600,False,False,True,False,False,True,2,2,"$65,782 awarded via single_source with only 1 bidder(s) | Vendor V9006 registered 7 days before winning this $65,782 award — its first ever"
TG00601,False,False,True,False,False,False,1,1,"$156,301 awarded via single_source with only 1 bidder(s)"
TG00602,False,True,True,False,False,False,2,2,"Same vendor billed $156,301 twice, 58 days apart (invoices INVG00601 / INVG00602) | $156,183 awarded via single_source with only 1 bidder(s)"
