tender_id,po_id,award_date,vendor_id,employee_id,department,category,award_method,amount,n_bidders,approval_limit,invoice_id,invoice_date,payment_date
T02971,PO02971,2026-04-21,V0201,E0018,Production,Spare Parts,open_tender,20465.22,7,500000,INV02971,2026-04-27,2026-05-21
T02972,PO02972,2024-12-15,V0158,E0056,Marketing,Raw Materials,open_tender,5414.91,7,100000,INV02972,2025-01-02,2025-02-21
T02973,PO02973,2024-07-29,V0048,E0047,Logistics,Hardware,limited_tender,42331.86,3,25000,INV02973,2024-08-07,2024-09-01
T02974,PO02974,2024-02-02,V0118,E0028,Marketing,Office Supplies,open_tender,1692.28,7,25000,INV02974,2024-03-11,2024-05-06
T02975,PO02975,2025-06-04,V0085,E0047,Logistics,Raw Materials,open_tender,8964.33,6,25000,INV02975,2025-07-10,2025-08-22
T02976,PO02976,2025-03-01,V0287,E0012,Marketing,Spare Parts,open_tender,2442.25,3,100000,INV02976,2025-04-12,2025-06-02
T02977,PO02977,2025-10-06,V0265,E0049,R&D,Security Services,limited_tender,9000.0,2,500000,INV02977,2025-10-17,2025-10-27
T02978,PO02978,2025-11-20,V0188,E0020,IT,Consulting Services,open_tender,37671.92,5,500000,INV02978,2025-11-28,2025-12-16
T02979,PO02979,2026-06-03,V0194,E0047,Logistics,Construction,limited_tender,294311.8,2,25000,INV02979,2026-06-25,2026-08-14
T02980,PO02980,2024-02-02,V0159,E0047,Logistics,Office Supplies,open_tender,12000.0,4,25000,INV02980,2024-03-12,2024-03-25
T02981,PO02981,2026-05-11,V0237,E0003,Marketing,Hardware,open_tender,19250.22,3,25000,INV02981,2026-05-22,2026-07-06
T02982,PO02982,2024-04-14,V0277,E0021,Production,Transport,limited_tender,3424.52,2,500000,INV02982,2024-05-12,2024-05-22
T02983,PO02983,2024-09-25,V0245,E0057,Production,Cleaning Services,single_source,34952.46,1,100000,INV02983,2024-11-01,2024-12-16
T02984,PO02984,2025-03-24,V0042,E0015,Marketing,Transport,open_tender,23043.06,7,100000,INV02984,2025-05-07,2025-06-24
T02985,PO02985,2025-04-06,V0079,E0042,IT,Software Licenses,open_tender,32412.01,6,500000,INV02985,2025-05-20,2025-06-22
T02986,PO02986,2025-06-26,V0238,E0057,Production,Hardware,open_tender,21933.22,5,100000,INV02986,2025-08-07,2025-09-08
T02987,PO02987,2023-07-24,V0178,E0038,Production,Software Licenses,open_tender,12718.64,4,100000,INV02987,2023-08-14,2023-09-18
T02988,PO02988,2025-04-13,V0272,E0057,Production,Construction,open_tender,88000.0,7,100000,INV02988,2025-04-24,2025-06-21
T02989,PO02989,2025-03-25,V0176,E0043,Admin,Spare Parts,open_tender,17000.0,3,25000,INV02989,2025-04-13,2025-06-05
T02990,PO02990,2026-03-26,V0111,E0009,Facilities,Hardware,open_tender,5000.0,5,500000,INV02990,2026-04-01,2026-04-16
T02991,PO02991,2025-11-19,V0250,E0058,Admin,Consulting Services,open_tender,9353.34,3,25000,INV02991,2025-12-20,2026-01-21
T02992,PO02992,2024-06-06,V0235,E0000,Production,Security Services,open_tender,14158.34,5,100000,INV02992,2024-06-23,2024-08-19
T02993,PO02993,2025-03-03,V0170,E0035,Facilities,Raw Materials,open_tender,106000.0,7,500000,INV02993,2025-04-11,2025-04-30
T02994,PO02994,2023-07-21,V0182,E0031,Admin,Security Services,limited_tender,7244.1,2,500000,INV02994,2023-08-08,2023-09-01
T02995,PO02995,2024-03-22,V0139,E0034,Marketing,Consulting Services,open_tender,53191.06,7,500000,INV02995,2024-04-03,2024-04-18
T02996,PO02996,2026-04-04,V0031,E0002,Maintenance,Spare Parts,open_tender,88000.0,3,100000,INV02996,2026-05-03,2026-05-31
T02997,PO02997,2024-09-25,V0280,E0058,Admin,Cleaning Services,limited_tender,18062.78,3,25000,INV02997,2024-11-06,2024-12-17
T02998,PO02998,2026-06-05,V0268,E0037,IT,Consulting Services,limited_tender,28061.9,2,500000,INV02998,2026-06-24,2026-08-04
T02999,PO02999,2023-11-08,V0118,E0047,Logistics,Office Supplies,open_tender,3192.82,3,25000,INV02999,2023-12-09,2024-01-04
T00860-S0,PO00860-S0,2023-09-08,V0046,E0028,Marketing,Raw Materials,limited_tender,21415.89,1,25000,INV00860-S0,2023-10-17,2023-11-17
T00860-S1,PO00860-S1,2023-09-07,V0046,E0028,Marketing,Raw Materials,limited_tender,22858.76,2,25000,INV00860-S1,2023-10-17,2023-11-17
T00860-S2,PO00860-S2,2023-09-17,V0046,E0028,Marketing,Raw Materials,limited_tender,24468.96,2,25000,INV00860-S2,2023-10-17,2023-11-17
T00458-S0,PO00458-S0,2024-11-02,V0292,E0051,Maintenance,Software Licenses,limited_tender,24117.06,1,25000,INV00458-S0,2024-11-24,2025-01-21
T00458-S1,PO00458-S1,2024-11-02,V0292,E0051,Maintenance,Software Licenses,limited_tender,22766.13,1,25000,INV00458-S1,2024-11-24,2025-01-21
T00458-S2,PO00458-S2,2024-11-05,V0292,E0051,Maintenance,Software Licenses,limited_tender,24348.28,1,25000,INV00458-S2,2024-11-24,2025-01-21
T00872-S0,PO00872-S0,2025-09-19,V0058,E0050,Facilities,Construction,limited_tender,23302.97,1,25000,INV00872-S0,2025-10-28,2025-11-23
T00872-S1,PO00872-S1,2025-09-26,V0058,E0050,Facilities,Construction,limited_tender,22287.85,2,25000,INV00872-S1,2025-10-28,2025-11-23
T00872-S2,PO00872-S2,2025-09-23,V0058,E0050,Facilities,Construction,limited_tender,22397.38,1,25000,INV00872-S2,2025-10-28,2025-11-23
T00872-S3,PO00872-S3,2025-09-25,V0058,E0050,Facilities,Construction,limited_tender,21710.84,2,25000,INV00872-S3,2025-10-28,2025-11-23
T00872-S4,PO00872-S4,2025-09-23,V0058,E0050,Facilities,Construction,limited_tender,22636.55,1,25000,INV00872-S4,2025-10-28,2025-11-23
T00872-S5,PO00872-S5,2025-09-20,V0058,E0050,Facilities,Construction,limited_tender,23527.08,1,25000,INV00872-S5,2025-10-28,2025-11-23
T00832-S0,PO00832-S0,2024-12-27,V0204,E0024,Production,Consulting Services,limited_tender,21852.4,2,25000,INV00832-S0,2025-01-23,2025-02-07
T00832-S1,PO00832-S1,2024-12-27,V0204,E0024,Production,Consulting Services,limited_tender,23122.2,1,25000,INV00832-S1,2025-01-23,2025-02-07
T00036-S0,PO00036-S0,2023-09-09,V0108,E0008,Marketing,Transport,limited_tender,22420.67,1,25000,INV00036-S0,2023-10-17,2023-12-09
T00036-S1,PO00036-S1,2023-09-18,V0108,E0008,Marketing,Transport,limited_tender,23174.21,2,25000,INV00036-S1,2023-10-17,2023-12-09
T00036-S2,PO00036-S2,2023-09-13,V0108,E0008,Marketing,Transport,limited_tender,22512.32,2,25000,INV00036-S2,2023-10-17,2023-12-09
T01336-S0,PO01336-S0,2025-02-05,V0134,E0023,Logistics,Consulting Services,limited_tender,21339.23,2,25000,INV01336-S0,2025-03-05,2025-04-02
T01336-S1,PO01336-S1,2025-02-04,V0134,E0023,Logistics,Consulting Services,limited_tender,23052.99,1,25000,INV01336-S1,2025-03-05,2025-04-02
T01336-S2,PO01336-S2,2025-02-04,V0134,E0023,Logistics,Consulting Services,limited_tender,23384.34,2,25000,INV01336-S2,2025-03-05,2025-04-02
T02346-S0,PO02346-S0,2024-05-26,V0166,E0047,Logistics,Raw Materials,limited_tender,21894.85,1,25000,INV02346-S0,2024-06-03,2024-07-06
T02346-S1,PO02346-S1,2024-05-19,V0166,E0047,Logistics,Raw Materials,limited_tender,22196.7,2,25000,INV02346-S1,2024-06-03,2024-07-06
T02346-S2,PO02346-S2,2024-05-17,V0166,E0047,Logistics,Raw Materials,limited_tender,22578.34,1,25000,INV02346-S2,2024-06-03,2024-07-06
T00502-S0,PO00502-S0,2026-04-23,V0170,E0036,Marketing,Raw Materials,limited_tender,22952.65,1,25000,INV00502-S0,2026-05-13,2026-05-30
T00502-S1,PO00502-S1,2026-04-27,V0170,E0036,Marketing,Raw Materials,limited_tender,22026.54,1,25000,INV00502-S1,2026-05-13,2026-05-30
T02108-S0,PO02108-S0,2026-04-29,V0033,E0047,Logistics,Software Licenses,limited_tender,23527.51,2,25000,INV02108-S0,2026-05-26,2026-06-17
T02108-S1,PO02108-S1,2026-04-21,V0033,E0047,Logistics,Software Licenses,limited_tender,23717.71,1,25000,INV02108-S1,2026-05-26,2026-06-17
T02108-S2,PO02108-S2,2026-04-27,V0033,E0047,Logistics,Software Licenses,limited_tender,22910.82,1,25000,INV02108-S2,2026-05-26,2026-06-17
T02468-S0,PO02468-S0,2025-11-08,V0150,E0014,IT,Raw Materials,limited_tender,22898.38,1,25000,INV02468-S0,2025-11-02,2025-11-21
T02468-S1,PO02468-S1,2025-11-02,V0150,E0014,IT,Raw Materials,limited_tender,22249.05,1,25000,INV02468-S1,2025-11-02,2025-11-21
T02468-S2,PO02468-S2,2025-11-02,V0150,E0014,IT,Raw Materials,limited_tender,21609.77,2,25000,INV02468-S2,2025-11-02,2025-11-21
T01960-S0,PO01960-S0,2025-10-12,V0230,E0024,Production,Hardware,limited_tender,21582.73,2,25000,INV01960-S0,2025-11-20,2025-12-03
T01960-S1,PO01960-S1,2025-10-11,V0230,E0024,Production,Hardware,limited_tender,21973.67,1,25000,INV01960-S1,2025-11-20,2025-12-03
T02928-S0,PO02928-S0,2026-02-13,V0014,E0047,Logistics,Construction,limited_tender,22241.6,2,25000,INV02928-S0,2026-03-14,2026-04-10
T02928-S1,PO02928-S1,2026-02-22,V0014,E0047,Logistics,Construction,limited_tender,22169.32,1,25000,INV02928-S1,2026-03-14,2026-04-10
T02928-S2,PO02928-S2,2026-02-17,V0014,E0047,Logistics,Construction,limited_tender,23292.49,1,25000,INV02928-S2,2026-03-14,2026-04-10
T02928-S3,PO02928-S3,2026-02-16,V0014,E0047,Logistics,Construction,limited_tender,24430.48,2,25000,INV02928-S3,2026-03-14,2026-04-10
T02928-S4,PO02928-S4,2026-02-18,V0014,E0047,Logistics,Construction,limited_tender,22848.83,1,25000,INV02928-S4,2026-03-14,2026-04-10
T02928-S5,PO02928-S5,2026-02-15,V0014,E0047,Logistics,Construction,limited_tender,21501.03,1,25000,INV02928-S5,2026-03-14,2026-04-10
T00716-S0,PO00716-S0,2024-12-05,V0128,E0016,Maintenance,Consulting Services,limited_tender,24192.59,2,25000,INV00716-S0,2025-01-01,2025-01-22
T00716-S1,PO00716-S1,2024-12-09,V0128,E0016,Maintenance,Consulting Services,limited_tender,23532.68,1,25000,INV00716-S1,2025-01-01,2025-01-22
T00716-S2,PO00716-S2,2024-12-10,V0128,E0016,Maintenance,Consulting Services,limited_tender,24235.21,2,25000,INV00716-S2,2025-01-01,2025-01-22
T00351-S0,PO00351-S0,2025-04-01,V0025,E0059,Facilities,Construction,limited_tender,23773.95,2,25000,INV00351-S0,2025-04-04,2025-04-30
T00351-S1,PO00351-S1,2025-03-25,V0025,E0059,Facilities,Construction,limited_tender,21686.61,2,25000,INV00351-S1,2025-04-04,2025-04-30
T02727-S0,PO02727-S0,2023-10-29,V0050,E0037,IT,Construction,limited_tender,449361.2,1,500000,INV02727-S0,2023-11-03,2023-11-28
T02727-S1,PO02727-S1,2023-11-01,V0050,E0037,IT,Construction,limited_tender,442365.0,1,500000,INV02727-S1,2023-11-03,2023-11-28
T02727-S2,PO02727-S2,2023-11-01,V0050,E0037,IT,Construction,limited_tender,483461.92,2,500000,INV02727-S2,2023-11-03,2023-11-28
T02454-S0,PO02454-S0,2025-04-17,V0068,E0025,Logistics,Software Licenses,limited_tender,22855.54,1,25000,INV02454-S0,2025-05-05,2025-06-12
T02454-S1,PO02454-S1,2025-04-19,V0068,E0025,Logistics,Software Licenses,limited_tender,22078.91,2,25000,INV02454-S1,2025-05-05,2025-06-12
T02454-S2,PO02454-S2,2025-04-22,V0068,E0025,Logistics,Software Licenses,limited_tender,24450.18,2,25000,INV02454-S2,2025-05-05,2025-06-12
T00497-S0,PO00497-S0,2023-12-29,V0074,E0007,IT,Consulting Services,limited_tender,90910.42,1,100000,INV00497-S0,2024-01-05,2024-01-17
T00497-S1,PO00497-S1,2023-12-31,V0074,E0007,IT,Consulting Services,limited_tender,92668.64,2,100000,INV00497-S1,2024-01-05,2024-01-17
T02761-S0,PO02761-S0,2023-09-02,V0172,E0036,Marketing,Hardware,limited_tender,23765.6,2,25000,INV02761-S0,2023-09-24,2023-11-08
T02761-S1,PO02761-S1,2023-09-05,V0172,E0036,Marketing,Hardware,limited_tender,21428.89,2,25000,INV02761-S1,2023-09-24,2023-11-08
T02761-S2,PO02761-S2,2023-09-01,V0172,E0036,Marketing,Hardware,limited_tender,21334.99,2,25000,INV02761-S2,2023-09-24,2023-11-08
T00233-S0,PO00233-S0,2025-07-10,V0108,E0005,Maintenance,Transport,limited_tender,22916.88,2,25000,INV00233-S0,2025-07-09,2025-09-06
T00233-S1,PO00233-S1,2025-07-10,V0108,E0005,Maintenance,Transport,limited_tender,21563.69,2,25000,INV00233-S1,2025-07-09,2025-09-06
T02819-S0,PO02819-S0,2024-03-14,V0269,E0054,Logistics,Raw Materials,limited_tender,22111.87,1,25000,INV02819-S0,2024-03-31,2024-05-17
T02819-S1,PO02819-S1,2024-03-23,V0269,E0054,Logistics,Raw Materials,limited_tender,23277.55,1,25000,INV02819-S1,2024-03-31,2024-05-17
T02819-S2,PO02819-S2,2024-03-14,V0269,E0054,Logistics,Raw Materials,limited_tender,22184.45,1,25000,INV02819-S2,2024-03-31,2024-05-17
T02819-S3,PO02819-S3,2024-03-22,V0269,E0054,Logistics,Raw Materials,limited_tender,23563.34,2,25000,INV02819-S3,2024-03-31,2024-05-17
T02819-S4,PO02819-S4,2024-03-18,V0269,E0054,Logistics,Raw Materials,limited_tender,21801.81,2,25000,INV02819-S4,2024-03-31,2024-05-17
T02557-S0,PO02557-S0,2025-03-25,V0012,E0023,Logistics,Security Services,limited_tender,24128.56,1,25000,INV02557-S0,2025-04-07,2025-04-29
T02557-S1,PO02557-S1,2025-03-27,V0012,E0023,Logistics,Security Services,limited_tender,22756.82,1,25000,INV02557-S1,2025-04-07,2025-04-29
T02557-S2,PO02557-S2,2025-03-29,V0012,E0023,Logistics,Security Services,limited_tender,23826.92,2,25000,INV02557-S2,2025-04-07,2025-04-29
T01901-S0,PO01901-S0,2023-09-01,V0079,E0003,Marketing,Software Licenses,limited_tender,24297.85,2,25000,INV01901-S0,2023-09-01,2023-10-06
T01901-S1,PO01901-S1,2023-08-22,V0079,E0003,Marketing,Software Licenses,limited_tender,23183.68,1,25000,INV01901-S1,2023-09-01,2023-10-06
T01901-S2,PO01901-S2,2023-08-31,V0079,E0003,Marketing,Software Licenses,limited_tender,21512.41,1,25000,INV01901-S2,2023-09-01,2023-10-06
T00415-S0,PO00415-S0,2025-11-14,V0045,E0014,IT,Spare Parts,limited_tender,21544.12,2,25000,INV00415-S0,2025-11-29,2025-12-19
T00415-S1,PO00415-S1,2025-11-15,V0045,E0014,IT,Spare Parts,limited_tender,23119.09,2,25000,INV00415-S1,2025-11-29,2025-12-19
T00093-S0,PO00093-S0,2026-03-04,V0268,E0058,Admin,Consulting Services,limited_tender,21818.65,1,25000,INV00093-S0,2026-03-11,2026-04-14
T00093-S1,PO00093-S1,2026-03-06,V0268,E0058,Admin,Consulting Services,limited_tender,22039.36,1,25000,INV00093-S1,2026-03-11,2026-04-14
T00093-S2,PO00093-S2,2026-03-08,V0268,E0058,Admin,Consulting Services,limited_tender,24438.28,2,25000,INV00093-S2,2026-03-11,2026-04-14
T00527-S0,PO00527-S0,2026-07-05,V0064,E0007,IT,Construction,limited_tender,93857.42,1,100000,INV00527-S0,2026-07-25,2026-08-09
T00527-S1,PO00527-S1,2026-06-26,V0064,E0007,IT,Construction,limited_tender,88000.0,2,100000,INV00527-S1,2026-07-25,2026-08-09
T01256-S0,PO01256-S0,2025-12-17,V0194,E0014,IT,Construction,limited_tender,21665.88,2,25000,INV01256-S0,2025-12-21,2026-02-09
T01256-S1,PO01256-S1,2025-12-23,V0194,E0014,IT,Construction,limited_tender,23738.7,2,25000,INV01256-S1,2025-12-21,2026-02-09
T01256-S2,PO01256-S2,2025-12-22,V0194,E0014,IT,Construction,limited_tender,22388.14,1,25000,INV01256-S2,2025-12-21,2026-02-09
T01256-S3,PO01256-S3,2025-12-26,V0194,E0014,IT,Construction,limited_tender,21592.65,1,25000,INV01256-S3,2025-12-21,2026-02-09
T01256-S4,PO01256-S4,2025-12-16,V0194,E0014,IT,Construction,limited_tender,22869.22,1,25000,INV01256-S4,2025-12-21,2026-02-09
T02023-S0,PO02023-S0,2024-02-08,V0077,E0046,R&D,Consulting Services,limited_tender,22430.94,2,25000,INV02023-S0,2024-03-05,2024-04-23
T02023-S1,PO02023-S1,2024-02-09,V0077,E0046,R&D,Consulting Services,limited_tender,22259.25,2,25000,INV02023-S1,2024-03-05,2024-04-23
T02023-S2,PO02023-S2,2024-02-07,V0077,E0046,R&D,Consulting Services,limited_tender,22581.18,2,25000,INV02023-S2,2024-03-05,2024-04-23
T01257-S0,PO01257-S0,2025-11-20,V0006,E0059,Facilities,Spare Parts,limited_tender,21675.66,1,25000,INV01257-S0,2025-11-29,2025-12-16
T01257-S1,PO01257-S1,2025-11-12,V0006,E0059,Facilities,Spare Parts,limited_tender,24002.49,2,25000,INV01257-S1,2025-11-29,2025-12-16
T01257-S2,PO01257-S2,2025-11-09,V0006,E0059,Facilities,Spare Parts,limited_tender,23360.98,2,25000,INV01257-S2,2025-11-29,2025-12-16
T02445-S0,PO02445-S0,2023-07-30,V0035,E0050,Facilities,Raw Materials,limited_tender,23888.92,1,25000,INV02445-S0,2023-08-21,2023-09-07
T02445-S1,PO02445-S1,2023-07-28,V0035,E0050,Facilities,Raw Materials,limited_tender,24287.15,2,25000,INV02445-S1,2023-08-21,2023-09-07
T00828-S0,PO00828-S0,2026-05-14,V0127,E0017,IT,Software Licenses,limited_tender,23212.87,2,25000,INV00828-S0,2026-05-31,2026-07-28
T00828-S1,PO00828-S1,2026-05-05,V0127,E0017,IT,Software Licenses,limited_tender,21577.85,1,25000,INV00828-S1,2026-05-31,2026-07-28
T00828-S2,PO00828-S2,2026-05-08,V0127,E0017,IT,Software Licenses,limited_tender,23671.59,2,25000,INV00828-S2,2026-05-31,2026-07-28
T02136-S0,PO02136-S0,2023-11-24,V0230,E0028,Marketing,Hardware,limited_tender,23183.22,2,25000,INV02136-S0,2023-12-13,2023-12-28
T02136-S1,PO02136-S1,2023-11-21,V0230,E0028,Marketing,Hardware,limited_tender,21740.13,1,25000,INV02136-S1,2023-12-13,2023-12-28
T01992-S0,PO01992-S0,2026-02-13,V0035,E0058,Admin,Raw Materials,limited_tender,24400.27,2,25000,INV01992-S0,2026-02-17,2026-04-16
T01992-S1,PO01992-S1,2026-02-20,V0035,E0058,Admin,Raw Materials,limited_tender,23130.8,2,25000,INV01992-S1,2026-02-17,2026-04-16
T01894-S0,PO01894-S0,2023-09-18,V0158,E0050,Facilities,Raw Materials,limited_tender,21268.05,1,25000,INV01894-S0,2023-10-07,2023-10-31
T01894-S1,PO01894-S1,2023-09-19,V0158,E0050,Facilities,Raw Materials,limited_tender,24409.54,2,25000,INV01894-S1,2023-10-07,2023-10-31
T01894-S2,PO01894-S2,2023-09-18,V0158,E0050,Facilities,Raw Materials,limited_tender,23222.53,2,25000,INV01894-S2,2023-10-07,2023-10-31
T01894-S3,PO01894-S3,2023-09-21,V0158,E0050,Facilities,Raw Materials,limited_tender,21656.78,1,25000,INV01894-S3,2023-10-07,2023-10-31
T01894-S4,PO01894-S4,2023-09-18,V0158,E0050,Facilities,Raw Materials,limited_tender,23056.89,1,25000,INV01894-S4,2023-10-07,2023-10-31
T01894-S5,PO01894-S5,2023-09-10,V0158,E0050,Facilities,Raw Materials,limited_tender,23393.13,2,25000,INV01894-S5,2023-10-07,2023-10-31
T01899-S0,PO01899-S0,2023-10-02,V0124,E0021,Production,Construction,limited_tender,438174.7,2,500000,INV01899-S0,2023-10-03,2023-11-29
T01899-S1,PO01899-S1,2023-10-07,V0124,E0021,Production,Construction,limited_tender,483120.31,2,500000,INV01899-S1,2023-10-03,2023-11-29
T01899-S2,PO01899-S2,2023-09-30,V0124,E0021,Production,Construction,limited_tender,448607.29,2,500000,INV01899-S2,2023-10-03,2023-11-29
T02627-S0,PO02627-S0,2023-07-26,V0280,E0023,Logistics,Cleaning Services,limited_tender,24346.91,2,25000,INV02627-S0,2023-08-01,2023-09-18
T02627-S1,PO02627-S1,2023-07-21,V0280,E0023,Logistics,Cleaning Services,limited_tender,24161.07,1,25000,INV02627-S1,2023-08-01,2023-09-18
T02627-S2,PO02627-S2,2023-07-22,V0280,E0023,Logistics,Cleaning Services,limited_tender,21484.74,1,25000,INV02627-S2,2023-08-01,2023-09-18
T02531-S0,PO02531-S0,2025-01-16,V0244,E0046,R&D,Raw Materials,limited_tender,23776.49,1,25000,INV02531-S0,2025-01-18,2025-02-11
T02531-S1,PO02531-S1,2025-01-14,V0244,E0046,R&D,Raw Materials,limited_tender,21838.56,2,25000,INV02531-S1,2025-01-18,2025-02-11
T02531-S2,PO02531-S2,2025-01-14,V0244,E0046,R&D,Raw Materials,limited_tender,24199.56,1,25000,INV02531-S2,2025-01-18,2025-02-11
T02531-S3,PO02531-S3,2025-01-21,V0244,E0046,R&D,Raw Materials,limited_tender,22562.3,2,25000,INV02531-S3,2025-01-18,2025-02-11
T00848-D,PO00848-D,2024-07-09,V0297,E0055,Marketing,Hardware,limited_tender,125537.15,1,500000,INV00848A,2024-08-21,2024-09-14
T00146-D,PO00146-D,2024-07-09,V0134,E0042,IT,Consulting Services,open_tender,109372.54,1,500000,INV00146A,2024-07-30,2024-09-05
T00035-D,PO00035-D,2025-01-28,V0204,E0041,Admin,Consulting Services,open_tender,56759.25,1,100000,INV00035A,2025-04-03,2025-05-01
T01891-D,PO01891-D,2025-01-26,V0272,E0006,IT,Construction,limited_tender,24406.41,1,500000,INV01891A,2025-04-03,2025-04-20
T01263-D,PO01263-D,2025-01-01,V0288,E0004,Facilities,Hardware,open_tender,2325.38,1,25000,INV01263A,2025-03-08,2025-03-23
T01202-D,PO01202-D,2026-03-22,V0180,E0020,IT,Software Licenses,open_tender,16649.14,1,500000,INV01202A,2026-05-01,2026-05-27
T01547-D,PO01547-D,2024-10-23,V0297,E0057,Production,Hardware,open_tender,3887.05,1,100000,INV01547A,2024-12-20,2025-01-20
T00652-D,PO00652-D,2024-02-10,V0020,E0018,Production,Cleaning Services,single_source,11820.43,1,500000,INV00652A,2024-03-24,2024-04-29
T01893-D,PO01893-D,2025-09-07,V0165,E0002,Maintenance,Raw Materials,open_tender,60538.86,1,100000,INV01893A,2025-10-11,2025-10-24
T01967-D,PO01967-D,2025-04-21,V0173,E0008,Marketing,Transport,open_tender,14415.26,1,25000,INV01967A,2025-05-31,2025-07-09
T00483-D,PO00483-D,2025-09-30,V0077,E0054,Logistics,Consulting Services,open_tender,96266.71,1,25000,INV00483A,2025-11-04,2025-12-07
T01912-D,PO01912-D,2025-04-24,V0245,E0056,Marketing,Cleaning Services,limited_tender,9932.42,1,100000,INV01912A,2025-06-18,2025-07-10
T02489-D,PO02489-D,2024-02-13,V0216,E0045,IT,Hardware,limited_tender,26489.47,1,25000,INV02489A,2024-04-14,2024-05-12
T00639-D,PO00639-D,2024-12-02,V0239,E0034,Marketing,Transport,open_tender,5399.62,1,500000,INV00639A,2025-01-22,2025-02-01
T01681-D,PO01681-D,2024-04-20,V0067,E0017,IT,Cleaning Services,open_tender,12887.84,1,25000,INV01681A,2024-06-03,2024-06-22
